id,P002060,P002061,P002062,P002063,P002064
b99148a6f3ec4551aef92b84b8c74e53,trīṇī karmāṇi puṇyamapuṇyamāneñjaṃ ca | punaḥ trīṇi |  sukhavedanīyaṃ karma duḥkhavedanīyamaduḥkhāsukhavedanīyaṃ ca |  tatra tāvat,釋曰。復有(21)三業。謂福徳業。非福徳業。不動業。復有三(22)業。  謂有樂受業。有苦受業。有不樂不苦受業。(23)  此中,    ,. . .,
19c966cff6d546d18c2512c38d404f92,kāmadhātau śubhaṃ karma puṇyamāneñjamūrdhvajam |,偈曰。欲善業福徳。釋曰。於欲界善業。由(24)能清淨故。由能數引可愛報故。説名福徳。偈(25)曰。上界善不動。,See the full verse quoted previously,.,
63344efdcefa46b3a1f5bbd45e8a5943,śubham iti vartate | rūpārūpyāvacaraṃ kuśalaṃ karmāneñjam |  nanu ca trīṇi dhyānāni señjitānyuktāni bhagavatā |  “yadatra vitarkitaṃ vicāritamidamatrāryā iñjitamityāhurityevamādi |  samādau sāpakṣālatāṃ teṣām adhikṛtyaivamuktam |  āniñjāny api tu tānyuktānyāniñjasūtre |  āniñjasaṃpreyagāminīṃ pratipadamārabhya |  kiṃ punaḥ kāraṇaṃ señjitamevānyatrāniñjamuktam |,釋曰。色界無色界善業。説名(26)不動 See the also previous record  爲不爾耶。佛世尊説。三定有動。  於中是(27)覺是觀。所餘諸行。諸聖説名動。廣説如經。  約(28)彼定有過失。故説如此。  是三定等。於不動經(29)中。  約能成不動善縁道。或説名不動。  復有何(237b1)因。此定實有動。有時説爲不動。,(5)論曰。欲界善業説名爲福。招可愛果益有(6)情故。諸不善業説名非福。招非愛果損有(7)情故。上二界善説名不動。  豈不世尊説下(8)三定皆名有動。  聖説此中有尋伺等名爲(9)動故。  由下三定有尋伺等災患未息故立(10)動名。  不動經中  據能感得不動異熟説名(11)不動。  如何有動定招無動異熟。雖此定中(12)有災患動。,. . . . . . .,
e1b922e86b624c6c9c91ab9c57908d7a,tadbhūmiṣu yataḥ karmavipākaṃ prati neñjati || 4.46 ||,偈曰。由業於(2)自地。約報不可動。,See the full verse quoted previously,.,
339feb6a03084c25b0f7b626a493b8e9,kāmāvacaraṃ hi vipākaṃ prati kampate | kathaṃ kampate | avyavasthānāt |  anyagati kam api hy anyasyāṃ gatau vipacyate |  anyadevanaikāyikaṃ cānya devanikāye |  yadeva hi pramāṇabalavarṇakarmānyabhūmika sukhabhogādi saṃvartanīyaṃ karma deveṣu vipacyate tadeva kadācid anyapratyayavaśānmanuṣyatiryakapreteṣu vipacyate |  rūpārūpyāvacaraṃ tu karmānyabhūmikamanyasyāṃ bhūmau vipaktuṃ na jātūtsahate |  tasmād vyavasthitavipākatvād āneñjam ity ucyate |  apuṇyaṃ tu karmākuśalam iti prasiddhaṃ loke |  yaś ca lokato ’rthaḥ prasiddhaḥ kiṃ tatra yatnena | kṛtaḥ puṇyādīnāṃ karmaṇāṃ nirdeśaḥ |  sukhavedanīyādīnāṃ kartavyaḥ | sa eṣa kriyate |,釋曰。若欲界業。約果報有(3)動義。云何動報。於處無定故。  是業已感別道。(4)於餘道亦得熟。  復有業已感別天聚同分。於(5)餘天聚同分亦得熟。  何以故。是業能感量力(6)色樂欲塵等。於天上應熟。此業有時。由隨別(7)縁。於人畜生鬼神道中熟。  若色無色界業。於(8)餘地無因縁得熟。  由果報於處定故。是故説(9)名不動。  非福業者。於世間明了。  謂非善若義(10)世間所成。於中何須作功用。分別説福徳等(11)業已。  有樂受等業今當説。,而業對果非如欲界有動轉故(13)立不動名。  謂欲界中餘趣處業。  由別縁力(14)異趣處受。  以或有業能感外内財位形量色(15)力樂等。於天等中此業應熟。由別縁力所(16)引轉故。於人等中此業便熟。  色無色界餘(17)地處業。無容轉令異地處受。  業果處定立(18)不動名。      又經中説。業有三種。順樂受等。其(19)相云何。,. . . . . . . . .,
0872919046db493cbeee761d40741c6a,sukhavedyaṃ śubhaṃ dhyānādātṛtīyāt,偈曰。樂善至三定。,頌曰(20)順樂苦非二　善至三順樂(21)諸不善順苦　上善順非二(22)餘説下亦有　由中招異熟(23)又許此三業　非前後熟故(24)順受總有五　謂自性相應(25)及所縁異熟　現前差別故,.,
8e8d0da99e114d1ca6a24d0aa803d3a4,kuśalaṃ karma sukhavedanīyaṃ yāvat tṛtīyāddhyānāt |  eṣā hi bhūmiḥ sukhāyā vedanāyā yaduta kāmadhātustrīṇi ca dhyānāni |,(12)釋曰。若業是善。説於樂受好。此業乃至三定。  (13)何以故。樂受地但極於此。是故欲界及三定(14)是彼地。,(26)論曰。諸善業中始從欲界至第三靜慮名(27)順樂受業。  以諸樂受唯至此故。諸不善業名(28)順苦受。,. .,
e5cecc7c32304751bcda47bca5bb7581,ataḥ paramaduḥkhāsukhavedyaṃ tu,過此偈曰。向上善非二。,See the full verse quoted previously,.,
ae76063c55554e5ab5d6f079ff883400,śubham iti vartate |  tṛtīyadhyānāt pareṇa kuśalaṃ karmāduḥkhāsukhavedanīyaṃ sukhaduḥkhavedanā ’bhāvāt |,See the next record  釋曰。過第三(15)定向上。一切善業。於不苦不樂好。於中無苦(16)樂果報故。,See the next record  過三靜慮上地諸善業。説名爲順(29)不苦不樂受。此上都無苦樂受故。,. .,
d601a662d8bb4aa5b99eb93ffd039ee3,duḥkhavedyam ihāśubham || 4.47 ||,偈曰。於欲界惡業。立名有苦受。,See the full verse quoted previously,.,
1c1b2182bd954c0c82c61ea691d4d630,akuśalaṃ karma duḥkhavedanīyam | ihagrahaṇaṃ kāmadhātāveva tadbhāvajñāpanārtham |  na caiṣāṃ vedanaiva phalam |  kiṃ tarhi | sasaṃbhārā |,釋(17)曰。欲界言。爲顯唯於欲界有。餘處定無。  此等(18)業不但受爲果報。  受資糧亦是果報。,非此諸(81b1)業唯感受果。  應知亦感彼受資糧。  受及資(2)糧此中名受。,. . .,
893349b9bc7a439a91fd59d19546bbb1,adho ’pi madhyam asty eke |,偈曰。餘(19)説下有中。,See the full verse quoted previously,.,
15f9f2b02bb84555b541df22d01380eb,anye punar āhuḥ tadetanmadhyamaduḥkhāsukhavedanīyaṃ karmoktametaccaturthadhyānādadho ’pyasti |  kiṃ kāraṇam |,釋曰。有師説。是中業能感不苦不(20)樂受。從第四定以上有。於下地亦有。  何因知(21)有。,有餘師説。下諸地中亦有第三(3)順非二業。  ,. .,
1138101f4c4240719cf346f1ccb2fee9,dhyānāntaravipākataḥ |,偈曰。中間定報故。,See the full verse quoted previously,.,
b5868de535c244258d08a816bc3ce129,itarathā hi dhyānāntarakarmaṇo vipāko na syād dhyānāntaraṃ vā kasyacitkarmaṇaḥ |  tatra sukhaduḥkhayorabhāvāt |  dhyānāntarakarmaṇo dhyāna eva sukhendrīyaṃ vipāka  ity eke |  naiva tasya vedanā vipāka ity apare |  tad etad ucchāstram |  śāstre hi paṭhitaṃ “syātkarmaṇaś caitasikyeva vedanā vipāko vipacyeta |  syāt kuśalasyāvitarkasya karmaṇa” iti |,釋曰。若不爾。中間定(22)業應無果報。或於中間定有別類業。  於中無(23)苦無樂故。  中間定業。於定樂根是其報。餘師(24)説如此。  復有餘師説。此業決無定爲報。  此執(25)與阿毘達磨藏相違。  何以故。於彼藏有如此(26)文。文言。爲有如此不。由此業以心法爲體(27)受。爲此業熟果報不。  有。謂無覺善業。,由中定業招異熟故。若異此者。(4)中間定業應無異熟。或應無業。  以無苦樂(5)異熟果故。  有餘師説。此業能感根本地中(6)樂根異熟。  有説。此業不感受果。  二説倶與(7)本論相違。  故本論言。頗有業感心受異熟(8)非身耶。  曰有。謂善無尋業。,. . . . . . .,
f17844722a354e6d826d6ea786f08d5d,apurvācaramaḥ pākastrayāṇāṃ ceṣyate yataḥ || 4.48 ||,偈曰。(28)無前後報熟。由佛説三業。,See the full verse quoted previously,.,
1cd5f435aa844862851db646259c4967,yataś coktaṃ sūtre “syāttrayāṇāṃ karmaṇāmapūrvācaramo vipāko vipacyeta |  syāt sukhavedanīyasya rūpaṃ duḥkhavedanīyasya cittacaittā dharmāḥ |  aduḥkhāsukhavedanīyasya cittaviprayuktā” ityato ’pyastyaduḥkhāsukhavedanīyaṃ karmādhastāt |  na hi kāmadhātoranyatrāsti yugapatkarmatrayasya vipāke saṃyogaḥ |  kimidānīṃ tatkukśalamāhosvidakuśalaṃ |  durbalaṃ tu tat |  evaṃ tarhi “sukhavedyaṃ śubhaṃ dhyānādātṛtīyā” “diṣṭa-vipākaṃ ca kuśala” mityasya virodhaḥ |  bāhulika eṣa nirdeśo draṣṭavyaḥ |  kathaṃ punar avedanāsvabhāvaṃ karma sukhādivedinīyam ity ucyate |  sukhavedanāyai hitaṃ sukhavedanoyaṃ sukho ’sya vedanīya iti vā |  kaś ca vedanīyaḥ | yo vipākaḥ |  sa hy asau vidyate sukhasya vā vedanīyaṃ yena sukhaṃ vedayate |  snānīyakapāyavat |  evaṃ duḥkhavedanīyamaduḥkhāsukhavedanīyaṃ ca draṣṭavyam |  api ca |,釋曰。於經中由説(29)此文。有三業果報熟無前無後不。  有。有樂受(237c1)業色熟爲果報。有苦受業心及心法熟爲果(2)報。  有不苦不樂受業非心相應法熟爲果報。(3)是故於下地有不苦不樂業。  若離欲界。於餘(4)處此三業無一時倶熟。  此業爲善爲非善。  是(5)善而體羸弱。  若爾前説樂善至三定。復説若(6)果報可愛。若能令至涅槃。是名善。則與此(7)言相違。  此説應知從多。  此業不以受爲性。云(8)何説有樂受等。  於樂受等好故。説有樂受等。(9)復次是此業樂必應受。  此受受何法。是樂報(10)應受報。  樂於此業中有故。復次由此業應受(11)樂報故。説此業有樂受。  譬如欲散  有苦受業。(12)有不苦不樂受業。應知亦爾。  ,又本論説。頗有(9)三業非前非後受異熟耶。  曰有。謂順樂受業(10)色。順苦受業心心所法。  順不苦不樂受業心(11)不相應行。乃至廣説。由此證知下地亦有順(12)非二業。  非離欲界有此三業倶時熟故。  此(13)業爲善爲不善耶。  是善而劣。  若爾便與所(14)説相違。謂善至三名順樂受。得可愛果名(15)爲善業。  應知彼據多分爲言。  此業與受體(16)性既殊。如何説爲順樂受等。  業與樂受體(17)性雖殊。而能爲因利益樂受。或復此業是(18)樂所受。  彼樂如何能受於業。樂是此業異熟(19)果故。  或復彼樂是業所受。由此能受樂異(20)熟故。See the also previous record  如順浴散。  此亦應然。是故名爲順樂(21)受業。順餘二業應知亦爾。  ,. . . . . . . . . . . . . . .,
72945a0502a6405d98a2236606dd7458,svabhāvasaṃprayogābhyāmālambanavipākataḥ |saṃmukhībhāvataśceti pañcadhā vedanīyatā || 4.49 ||,偈曰。自性及相(13)應。境界與果報。或由令現前。受義有五種。,See the full verse quoted previously,.,
6667e29d411340b8b335da95d5d24722,svabhāvavedanīyatā vedanānām | svabhāvenaiva vedanīyatvāt |  saṃprayogavedanīyatā sparśasya |  “sukhavedanīyaḥ sparśaḥ” iti | ālambanavedanīyatā viṣayāṇām |  yathoktaṃ “cakṣuṣā rūpāṇi dṛṣṭvā rūpapratisaṃvedī bhavati notu rūparāgapratisaṃvedīty” evamādi |  vedanayā hi tāmālambamānaḥ pratisaṃvedayate |  vipākavedanīyatā karmaṇaḥ |  “dṛṣṭadharmavedanīyaṃ karmeti” vistaraḥ | saṃmukhībhāvavedanīyatā |  yathoktaṃ “yasmin samaye sukhāṃ vedanāṃ vedayate dve asya vedane tasminsamaye niruddhe bhavata” iti |  na hi yasminsamaye sukhā vedanā vartate tasmin punar anyā vedanā ’sti sa yāṃ tāṃ vedayate |  saṃmukhīkurvastu tāṃ vedayata ity ucyate |  ato vipākasya vedanīyatvāt karmāpyucyate sukhavedanīyamityevamādi |,釋(14)曰。受若約義有五種。一自性受。謂苦樂等。  二(15)相應受。謂觸。  如經言。應受樂觸。三境界受。(16)謂六塵。  如經言。由眼見色。是人受色不受色(17)欲。如此等。  何以故。由受故縁此境界。故説受(18)此境。  四果報受。謂業受。  如經言。現法受業。(19)生受業。後受業。不定受業。五現前受。謂隨與(20)一相應。  如經言。是時受樂受。是時中二受皆(21)滅離。  何以故。是時樂受生。餘受不得生。由彼(22)應受此受。  若現前可説能受此受。  是故由應(23)受果報。説應受樂業。苦等亦爾。,總説順受略有(22)五種。一自性順受。謂一切受。如契經説。受(23)樂受時如實了知受於樂受。乃至廣説。  二(24)相應順受謂一切觸。  如契經説。順樂受觸。(25)乃至廣説。三所縁順受。謂一切境。  如契經(26)説。眼見色已。唯受於色不受色貪。乃至廣(27)説。  由色等是受所縁故。  四異熟順受。謂感(28)異熟業。  如契經説。順現受業。乃至廣説。五(29)現前順受。謂正現行受。  如契經言。受樂受(81c1)時二受便滅。乃至廣説。  非此樂受現在前時(2)有餘受能受此樂受。  但據樂受自體現前(3)即説名爲受於樂受。  此中但説異熟順受。(4)由業能招受異熟故。雖業與受體性有殊。(5)而得名爲順樂受等。,. . . . . . . . . . .,
0ba28efccdbd4e1980989a87fb6e7f1f,niyatāniyataṃ tac ca,偈曰。此或定(24)不定。,如是三業有定不定。(6)其相云何。頌曰(7)此有定不定　定三順現等(8)或説業有五　餘師説四句,.,
247add42a27e4ce78e982b1130130528,tac caitat sukhavedanīyādi trividhaṃ karma niyataṃ cāniyataṃ ca veditavyam |  nāvaśyavedanīyamaniyatam |,釋曰。此應受樂受等三業。應知各有定(25)不定。  由此不必應受故。,(9)論曰。此上所説順樂受等。應知各有定不定(10)異。  非定受故立不定名。,. .,
ed010520503f404dbf0141702ccf90a5,niyataṃ trividhaṃ punaḥ |dṛṣṭadharmādivedyatvāt,偈曰。復定受有三。(26)現等受報故。,See the full verse quoted previously,.,
4d44d21352314b60aaef6b51a41c2c4c,dṛṣṭadharmavedanīyam upapadyavedanīyam aparaparyāyavedanīyaṃ cety etat trividhaṃ karma niyatam ity etac caturvidhaṃ karma bhavati sahāniyatavedanīyena |,釋曰。定業有三。謂現法應受。生(27)應受。後應受。此三種定業。合不定受業。故成(28)四種(29)阿毘達磨倶舍釋論卷第十一(238a1),定復有三。一順現(11)法受。二順次生受。三順後次受。此三定業并(12)前不定總成四種。,.,
d7ac9d060b964747b4799935c0bf8987,pañcadhā karma kecana || 4.50 ||,(2)(3)阿毘達磨倶舍釋論卷第十二(4)　　＊婆藪盤豆造(5)　陳＊天竺三藏眞諦譯　(6)　　＊中分別業品之三(7)偈曰。復有五種業。,See the full verse quoted previously,.,
3453e53b5d324bc0be7c7fff5fd20e5e,apare punaḥ pañcavidhaṃ karmecchanti | aniyatavedanīyaṃ dvidhā kṛtvā |  vipākena niyatamaniyataṃ ceti |  tatra dṛṣṭadharmavedanīyaṃ yatra janmani kṛtaṃ tatraiva vipacyate |  upapadyavedanīyaṃ dvitīye janmani |  aparaparyāyavedanīyaṃ tasmāt pareṇa |  janmāntare ’pyasti dṛṣṭadharmavedanīyasya karmaṇo vipāka ārambhavaśāttannāmavyavasthānamity apare |  mā bhūdyadevamiṣṭakarma tasyālpiṣṭho vipākaḥ iti |  tadevaṃ necchanti vaibhāṣikāḥ |  asti hi karma saṃnikṛṣṭaphalaṃ na viprakṛṣṭaphalamasti viparyayādbāhyabījavat |  yathā tripakṣā suvarcalā tribhiḥ pakṣaiḥ phalaṃ dadhāti yavagodhūmādayaḥ ṣaḍbhir māsairiti |,釋曰。復有餘師説。業有五(8)種。不定受業分爲二。  謂於報或定。於報或不(9)定。  此中現法應受業者。於此生造業。即於此(10)生熟。  生應受業者。於此生造業。於第二生熟。  (11)後應受業者。於此生造業。從第二生後熟。  有(12)餘師説。現法應受業果報。於餘生亦有。由隨(13)此功力立名故。  勿最強力業果報劣薄。  毘婆(14)沙師不許此義。  何以故。彼説有業果報親近(15)果報非勝。有業翻此。譬如外種子。  葵三月半(16)結實。麥等六月結實。,或有欲令不定受業復(13)有二種。謂於異熟有定不定。并定業三合(14)成五種  See the previous record  順現法受者。謂此生造即此生熟。  順(15)次生受者。謂此生造第二生熟。  順後次受者。(16)謂此生造從第三生後次第熟。  有餘師説。順(17)現法受業。餘生亦得熟。隨初熟位建立業(18)名爲順現等。  勿強力業異熟果少。  毘婆沙(19)師不許此義。  以或有業果近非勝。或有相(20)違。譬如外種經  三半月葵便結實。要經六(21)月麥方結實。,. . . . . . . . . .,
3cd3ba83a3ea485ea4b69057cfcb538d,catuṣkoṭikam ity anye,偈曰。餘師説四句。,See the full verse quoted previously,.,
09ae8f1a2a894e39926e18e66549e90b,dārṣṭāntikāstu catuṣkoṭikaṃ kurvanti | asti karmāvasthāniyataṃ na vipāke niyatam |  yatkarma dṛṣṭadharmādivedanīyaṃ vipāke ’nīyatam | asti vipāke niyataṃ nāvasthāyām |  yatkarmāniyatavedanīyaṃ vipāke niyatam |  astyubhayaniyataṃ yadṛṣṭadharmādivedanīyaṃ vipāke niyatam |  asti nobhayaniyataṃ yatkarmāniyatavedanīyaṃ vipāke aniyatam |  teṣāṃ tatkarmāṣṭavidhaṃ dṛṣṭadharmavedanīyaṃ niyatamaniyataṃ ca | evaṃ yāvad aniyatavedanīyam |  niyatam eva tu dṛṣṭadharmādivedanīyamaniyataṃ caturtham iti varṇayanti |  syād ekasmin kṣaṇe caturvidhaṃ karmākṣipet |  syāt triṣu paraṃ prayojya kāmamithyācāre svayaṃ prayuktasteṣāṃ yugapatsamāptau |  eṣāṃ ca punaś caturṇāṃ karmaṇāṃ |,釋(17)曰。譬喩部師。説有四句。有業於位定於報不(18)定。  若業現報於報不定。有業於報定於位不(19)定。    有業二處皆定。若現報等於報亦定。  有業(20)於二處皆不定。若業不必應受。於報亦不定。  (21)於彼人此業成八種。現報有二種。定不定乃(22)至定不。定亦爾。  彼説現報等爲定。第四不定。  (23)於一刹那中。得引四業。倶起不得。  云何得。於(24)三教他自行邪婬。此四若一時究竟。  是四業(25)中。,譬喩者説業有四句。一者有(22)業於時分定異熟不定。  謂順現等三非定(23)得異熟。二者有業於異熟定時分不定。  謂(24)不定業定得異熟。  三者有業於二倶定。謂(25)順現等定得異熟。  四者有業於二倶不定。(26)謂不定業非定得異熟。  彼説諸業總成八(27)種。謂順現受有定不定。乃至不定亦有二(28)種。  See the next commentary of the following verse  See the next commentary of the following verse  See the next commentary of the following verse  於此所説業差別中。,. . . . . . . . . .,
80565887d0b44fb4aa1afd9bf8958f1e,nikāyākṣepaṇaṃ tribhiḥ |,偈曰。引聚同分三。,頌曰(29)四善容倶作　引同分唯三(82a1)諸處造四種　地獄善除現(2)堅於離染地　異生不造生(3)聖不造生後　并欲有頂退,.,
9d5418b42fa34b9997591d87e515c00a,na hi dṛṣṭadharmavedanīyena karmaṇā nikāyasabhāga ākṣipyate |,釋曰。何以故。此現報(26)業。不能引聚同分。現有同分故。,"(4)論曰。順現法受等三業唯定并不定爲四。是(5)説爲善。此中唯顯時定不定。釋經所説四(6)業相故。頗有四業倶時作耶。容有。云何。(7)遣三使已自行邪欲倶時究竟。幾業能引(8)衆同分耶。能引唯三。除順現受。現身同分(9)先業引故。This commentary is also applied to the previous commentary which mentioned ""see the next commentary of the following verse",.,
18eed74927af48398105204744f9927b,katam asmin dhātau katividhaṃ karmākṣipyate kasyāṃ vā gatau |,於何界何道(27)中。幾種業可引。,何界何趣能造幾業。,.,
b3cca27a074e4c0e8296bb0df0cef406,sarvatra caturākṣepaḥ |,偈曰。一切處四引。,See the full verse quoted previously,.,
8265fef3b25b4aacb078020800614dc9,sarveṣu triṣu dhātuṣu sarvāsu ca gatiṣu caturṇāṃ karmaṇāmākṣepaḥ kuśalānām akuśalānāṃ ca yathāsaṃbhavam |  asyotsargasyāyamapavādaḥ |,釋曰。(28)於三界及一切道中。四種業皆有引義。此(29)四或善或惡。此引如相應。  此開今更立遮。,諸界諸趣(10)或善或惡。隨其所應皆容造四。  總開如是(11)若就別遮。,. .,
22ed9d5851464aa7815e779a420f4490,śubhasya narake tridhā || 4.51 ||,偈(238b1)曰。地獄引善三。,See the full verse quoted previously,.,
7048d8c5d65045cea31bf1d48d22e7f7,narakeṣu kuśalasya karmaṇastrividhasyā kṣepo na dṛṣṭadharmavedanīyasya |  tatreṣṭavipākābhāvāt |,釋曰。於地獄中三種善業(2)有引。現報無引。  於中無可愛報故。,於地獄中善除順現。  無愛果故(12)餘皆得造。,. .,
64dc18c42db84c5c821d1455aa1721c0,yadviraktaḥ sthiro bālas tatra notpadyavedyakṛt |,偈曰。凡(3)於離欲處。堅不引生報。,See the full verse quoted previously,.,
e17d0f7351aa4cc48302c70508e62738,yato bhūmeḥ vītarāgapṛthagjano bhavaty asau ca sthiro bhavaty aparihāṇadharmā sa tatropapadyavedanīyaṃ karma na karoti |  kimanyatkaroti |,釋曰。凡夫人若於(4)此地已得離欲。若堅住無退失於此下地中。(5)不得造生報業。  能造餘三。,不退姓名堅。彼於離染地。若異(13)生類除順生受  可造餘三。,. .,
df7d2822398e4d9d9672d3822fcd9ef6,nānyavedyakṛdapyāryaḥ,偈曰。聖不造餘報。,See the full verse quoted previously,.,
d73ee3cbd9b546b288fed5c10db9b023,sthira iti vartate |  āryapudgalastu yato vītarāgo na ca parihāṇadharmā sa tatropapadyadanīyaṃ cāparaparyāyavedanīyaṃ ca karma na karoti |  na hy asau bhavyaḥ punar ādhastanīṃ bhūmimāyātumaniyataṃ kuryāddṛṣṭadharmavedanīyaṃ cātropapannaḥ |,(6)釋曰。堅言流至此句。  若聖人於此地已得離(7)欲。無復退墮。不能造二業。謂生報及後報。  何(8)以故。此人不能更感下地生故。但能造現報(9)業及不定報業。於隨現生處。,  聖者雙除順生(14)順後可造餘二。  異生不退無次更生。後還(15)生下。不退聖者必無還生下諸地故。隨所(16)生地容造順現受。造不定業一切處無遮。,. . .,
819adf17b80b4888a6405a0a912ddba0,kāme ’gre vā ’sthiro ’pi na || 4.52 ||,偈曰。欲頂退不(10)造。,See the full verse quoted previously,.,
473582f04d46406ba580cf47e5a84683,parihāṇadharmāpi tvāryapudgalaḥ kāmadhātorbhavāgrā dvītarāgaḥ tayor ūpapadyāparaparyāyavedanīyaṃ karmābhavyaḥ karttum |  kiṃ kāraṇam | phalāddhi sa parihīṇo bhavati |  na cāsti laparihīṇasya kālakriyeti paścātpravedayiṣyāmaḥ |,釋曰。若聖人有退墮。已離欲界及有頂。(11)於此二界不得造生報及後報業。  何以故。此(12)人已退果。  無捨壽義。此義後當廣説。,(17)然諸聖者若於欲界及有頂處已得離染。(18)雖有退墮而亦不造順生後業。  從彼退者(19)必退果故。  諸退果已必不命終。如後當辯。,. . .,
27e8e569e76a4ed8be0605980a37b29d,kim antarābhave ’pyasti karmaṇa ākṣepaḥ | astīty āha |,於中陰(13)有引業義不。有。,(20)住中有位亦造業耶。亦造。云何。,.,
baf997e5fcd642718e77e393d02e165a,dvāviṃśatividhaṃ kāmeṣvākṣipatyantarābhavaḥ |,偈曰。二十二種業。於欲中陰(14)引。,頌曰(21)欲中有能造　二十二種業(22)皆順現受攝　類同分一故,.,
f4a8a59b2e5d47be8c1feb7ade2cc323,gāmāvacaro hy antarābhavo dvāviṃśatividhaṃ karmākṣipati | kathaṃ kṛtvā |  pañca hi garbhāvasthāḥ |  kalalārvudapeśīghanapraśākhāvasthāḥ | pañca jātāvasthāḥ |  bālakumāravamadhyavṛddhāvasthāḥ |  tatrāntarābhavaḥ kalalavedanīyaṃ karmākṣipatyaniyataṃ niyataṃ ca |  evaṃ yāvad vṛddhavedanīyamantarābhavavedanīyaṃ ca |,釋曰。若欲界中陰。能引二十二種業。此云(15)何。  胎位有五。  謂柯羅邏。頞浮陀。俾尸。伽(16)訶那。波羅捨佉。已生位有五。  謂嬰兒童子(17)少壯中老。  於此位中中陰衆生。有時引柯羅(18)邏受業。或不定或定。  乃至老位應受。及中陰(19)中應受。,(23)論曰。於欲界中住中有位。容有能造二十(24)二業。謂中有位及處胎中。出胎以後各有(25)五位。  胎中五者。  一羯剌藍。二頞部曇。三閉(26)尸。四鍵南。五鉢羅奢佉。胎外五者。  一嬰孩。(27)二童子。三少年。四中年。五老年。  住中有位(28)能造中有  乃至老年定不定業。應知,. . . . . .,
42f7510dca0e432cbf05cd6de285c698,dṛṣṭadharma phalaṃ tac ca,偈曰。此業但現報。,See the full verse quoted previously,.,
95be58d5e60842318c9da866c6ba8091,taccaitadantarābhavikaṃ karma yanniyatamekādaśavidhamuktaṃ dṛṣṭadharmavedanīyaṃ tadveditavyam |  kiṃ kāraṇam |,釋曰。此中陰所引(20)業。定有十一種。應知必是現報。  何以故。,如是(29)中有所造十一種定業。皆順現受攝。  ,. .,
c22c879ab96e4b1f9315ba44a700d375,nikāyo hy eka eva saḥ || 4.53 ||,偈(21)曰。彼是一果報。,See the full verse quoted previously,.,
fe8f030f7cdf4131bd4bdbf15136412e,eka eva hy asau nikāyasabhāga ekakarmākṣipto yaścāntarābhavo yāś ca tadanvayā daśāvasthāḥ |  ata evānyadantarābhavavedanīyaṃ karma noktam |  upapadyavedanīyena ca tasyākṣepāt |,釋曰。此聚同分。唯有一一(22)業所引故。是中陰聚同分。及中陰後類十位。  (23)是故不説別業感中陰。  由此二同生報業所(24)引故。,由類同(82b1)分無差別故。謂此中有位與自類十位。一(2)衆同分一業引故。  由此不別説順中有受(3)業。  即順生等業所引故。,. . .,
ebfe42331fd24214bafe1c5febec8dd8,kīdṛśaṃ karma niyataṃ veditavyam |,復有何相應。知此業是定。,諸定受業其相云何。,.,
8aa138f5fee44311bd5a9237537f598a,tīvrakleśaprasādena sātatyena ca yatkṛtam |guṇakṣetre ca niyataṃ tatpitrorghātakaṃ ca yat || 4.54 ||,偈曰。重惑(25)及淨心。或是恒所行。於功徳田定。能損自父(26)母。,(4)頌曰(5)由重惑淨心　及是恒所造(6)於功徳田起　害父母業定,.,
749241da1ba84d31b9734fb6072a87bd,yad dhi karma tīvreṇa kleśena kṛtaṃ yac ca tīvreṇa prasādena yac ca sātatyena gunakṣetre ca tanniyataṃ veditavyam |  tatra guṇakṣetraṃ trīṇi ratnāni |  pudgalaviśeṣo vā kaścitphalasamāpattiviśeṣaprāptaḥ |  tatra hy antareṇāpi tīvrakleśaprasādānāṃ sātatyaṃ ca kuśalamakuśalaṃ ca karma niyataṃ saṃpadyate |  pitarau punar mātā ca pitā ca |  tayoś cāpi yatra ghātikaṃ karma yathā tathā vā tanniyataṃ saṃpadyate nānyat |,釋曰。是業由重惑所造。或由重善心所(27)造。或恒時所行。或於有功徳田所起。應知此(28)業必定  此中有功徳田。謂三寶  或人差別。人(29)差別者。若人至果勝類。或定勝類。  此中若無(238c1)重惑心。及重善心。此業或善或惡。必成定(2)業。若恒所行亦爾。  復次若依自父母。  以率爾(3)心造隨類違損業。此業亦必定受報。餘業則(4)不定。,(7)論曰。若所造業。由重煩惱或淳淨心。或常所(8)作。或於増上功徳田起。  功徳田者。謂佛法(9)僧。  或勝補特伽羅。謂得勝果勝定。  於此田(10)所雖無重惑及淳淨心亦非常行。若善不(11)善所起諸業。  或於父母隨輕重心行損害(12)事。如是一切皆定業攝。餘非定受。  See the previous record,. . . . . .,
9b66e92bc90b41e8843e1767637f380e,atha dṛṣṭadharmavedanīyaṃ karma kīdṛśaṃ veditavyam |,復次現法應受業。其相云何。,現法果(13)業其相云何。,.,
1878f539d3264adb8d4d37c2e9c94325,dṛṣṭadharmaphalaṃ karma kṣetrāśayaviśeṣataḥ |,偈曰。此業(5)成現報。由田意勝異。,頌曰(14)由田意殊勝　及定招異熟(15)得永離地業　定招現法果,.,
