id,P000822,P000823,P000824,P000825,P000826
7452ca2423ac4dfcbbfaa608cd15e619,"devavat || 8.43 || 
ahaṃ hi jānann api rājaśāsanaṃ balāt kṛtaḥ kair api daivatair iva |upānayaṃ tūrṇam imaṃ turaṃgamaṃ tathānvagacchaṃ vigataśram",(23)我極畏王法 天神所驅356逼(24)速牽馬與之 倶去疾如飛(25)厭氣令無聲 足亦不觸地,བདག་གིས་རྒྱལ་པོའི་བརྟན་པ ༼༣༠ཨ༡༽ཤེས་པ་ཡིན་ན་ཡང་། ། ལྷ་ཉིད་གང་དག་གིས་ནི་སྟོབས་ལས་བྱས་པ་བཞིན་། །བདག་གིས་མགྱོགས་འགྲོ་འདི་ནི་ཉེ་བར་འོངས་པ་དེ་། ། ལམ་ན་ངལ་བ་མེད་པར་དེ་ལྟར་རྫས་སུ་སོང་། །,"For I, indeed, extremely reverenced the king’s command, it was the gods who drove him to the solitudes,626. ’Urgently leading on the horse with him: thus they went together fleet as with wings, his breathing hushed! suppressed was every sound, his feet scarce touched the earth!","44. ‘I indeed, though I well knew the king’s command, as though dragged by force by some divine powers, brought quickly to him this swift steed, and followed him on the road unwearied."
efb869b3085f45cc9ccb2d7fb360cc7a,"’dhvani || 8.44 || 
vrajann ayaṃ vājivaro ’pi nāspṛśan mahīṃ khurāgrair vidhṛtair ivāntarā |tathaiva daivād iva saṃyatānano hanusvanaṃ nākṛta nāp",,མགྱོགས་འགྲོ་མཆོག་འདི་ཉིད་ཀྱང་གཤེགས་ཚེ་ས་ལ་ནི་། ། བར་སྣང་དག་ལ ༼༢༽བཟུང་བཞིན་རྨིག་པས་མ་རེག་ཅིང་། །དེ་བཞིན་ལྷ་ཡི་ཆེད་དུ་གདོང་ནི་སྡོགས་བྱས་བཞིན་། ། འགྲམ་པའི་སྒྲ་ནི་བྱས་མིན་འཚེར་བ་དག་ཀྱང་མེད་། །,,"45. ‘And this best of horses as he went along touched not the ground with the tips of his hoofs as if they were kept aloft from it; and so too, having his mouth restrained as by fate, he made no sound with his jaws and neighed not."
98591e897c064444a202d7db017a88a9,"aheṣata || 8.45 || 
yato bahir400 gacchati pārthivātmaje401 tadābhavad dvāram apāvṛtaṃ svayam |tamaś ca naiśaṃ raviṇeva pāṭitaṃ tato ’pi daivo vidhir eṣa",(26)城門自然開 虚空自然明(27)斯皆天神357力 豈是我358所爲,གང་ལས་ས་སྐྱོང་བདག་ཉིད་སྐྱེས་པ་གཤེགས་པ་ན་། ། དེ་ཚེ་སྒོ་ནི་རང་ཉིད་བྱེ་བར་གྱུར་པ་སྟེ་། །མཚན་མོའི་མུན་པ་ཉི་མས་བཞིན་དུ་བསལ་གྱུར་ཏེ་། ། ༼༣༽དེ་ཡི་ཕྱིར་ཡང་ལྷ་ཡི་ཆོ་ག་དེ་ཟུང་ཤིག་། །,"627. ’The city gates wide opening of themselves! all space self-lighted! this was the work indeed of the gods; and what was I, or what my strength, compared with theirs?’","46. ‘When the prince went out, then the gate was thrown open of its own accord; and the darkness of the night was, as it were, pierced by the sun,--we may learn from hence too that this was the ordering of fate."
89552088e5644456b7f376bf7a42751c,"ṛhyatām || 8.46 || 
yad a402pramatto ’pi narendraśāsanād gṛhe pure caiva sahasraśo janaḥ |tadā sa nābudhyata nidrayā hṛtas tato ’pi daivo vidhir eṣa",,གང་ཕྱིར་མི་དབང་བཀའ་ལས་སྐྱེ་བོ་སྟོང་ཕྲག་དག་། ། ཁང་པ་དང་ནི་གྲོང་ཁྱེར་ཉིད་དུ་བག་ཡོད་ཀྱང་། །དེ་ཚེ་དེ་ནི་གཉིད་ཀྱིས་ཕྲོགས་ཤིང་མ་སད་དེ་། ། དེ་ཡི་ཕྱིར་ཡང་ལྷ་ཡི་ཆོ་ག་དེ་ཟུང་ཤིག་། །,,"47. ‘When also by the king’s command, in palace and city, diligent guards had been placed by thousands, and at that time they were all overcome by sleep and woke not,--we may learn from hence too that this was the ordering of fate."
43798fc7584547158cf3e4aad33c3c48,"ṛhyatām || 8.47 || 
yataś ca vāso vanavāsasaṃmataṃ nisṛṣṭam403 asmai samaye divaukasā |divi praviddhaṃ mukuṭaṃ ca tad dhṛtaṃ tato ’pi daivo vidhir eṣa",,གང་ཕྱིར་ནགས་ན་གནས་ལ་མཐུན་པའི་གོས་དག་ནི་། ། ལྷ་ན་གནས ༼༤༽པས་དུས་སུ་འདི་ལ་བྱིན་གྱུར་ལ་། །རྒྱན་དག་མཁའ་ལ་རབ་ཏུ་གཏོར་བ་དེ་ཁྱེར་ཏེ་། ། དེ་ཡི་ཕྱིར་ཡང་ལྷ་ཡི་ཆོ་ག་དེ་ཟུང་ཤིག་། །,,"48. ‘When also the garment, approved for a hermit’s dwelling in the forest, was offered to him at the moment by some denizen of heaven, and the tiara which he threw into the sky was carried off,--we may learn from hence too that this was the ordering of fate."
0a541387126c46d293f9fbca23617f31,"ṛhyatām || 8.48 || 
tad evam āvāṃ naradevi doṣato na tat prayātaṃ prati gantum404 arhasi |na kāmakāro mama nāsya vājinaḥ kṛtānuyātraḥ sa hi daivat",,དེ་ཕྱིར་དེ་ལྟར་ལྷ་མོ་ངེད་གཉིས་ལ་སྐྱོན་དུ་། ། ཇི་ལྟར་སོང་བ་དེ་ལ་རྟོག་པར་འོས་མ་ཡིན་། །མགྱོགས་འགྲོ་འདི་དང་བདག་གི་འདོད་པ་མི་མཛད་པར་། ། དེ་ནི་ལྷ་རྣམས་དག་གིས་རྗེས ༼༥༽འགྲོ་བྱས་ཤིང་གཤེགས་། །,,"49. ‘Do not therefore assume that his departure arises from the fault of either of us, O queen; neither I nor this horse acted by our own choice; he went on his way with the gods as his retinue.’"
022c79144bf34c94b9b86afa55e55c29,"r gataḥ || 8.49 || 
iti prayāṇaṃ bahudevam405 adbhutaṃ niśamya tās tasya mahātmanaḥ striyaḥ |pranaṣṭaśokā iva vismayaṃ yayur manojvaraṃ pravrajanāt t",(28)耶輸陀聞説 心生奇特想(29)天神之所爲 非是斯等咎,དེ་ལྟར་བདག་ཉིད་ཆེན་པོ་དེ་ཡིས་རབ་གཤེགས་པ་། ། ལྷ་ཡི་མཚར་མང་བུད་མེད་དེ་རྣམས་ཀྱིས་ཐོས་ནས་། །རབ་ཏུ་གཤེགས་ལས་ཡིད་ལ་འབར་བ་ཡང་འཐོབ་སྟེ་། ། མྱ་ངན་རབ་ཏུ་ཉམས་བཞིན་ངོ་མཚར་ལྡན་པར་ཐལ་། །,"628. Yasodharâ hearing these words, her heart was lost in deep consideration! the deeds accomplished by the gods could not be laid to others’ charge, as faults;","50. Having thus heard the history of the prince’s departure, so marvellous in many ways, those women, as though losing their grief, were filled with wonder, but they again took up their distress at the thought of his becoming an ascetic."
0ff1f4d865a7475393ce123d3cfe7083,"lebhire || 8.50 || 
viṣādapāriplavalocanā tataḥ pranaṣṭapotā kurarīva duḥkhitā |vihāya dhairyaṃ virurāva gautamī tatāma caivāśrumukhī ",,དེ་ནས་ཡིད་མི་བདེ་བས་ཡོངས་ལྡིང་མིག་ཅན་མ་། ། ཕྲུག ༼༦༽གུ་རབ་ཏུ་ཉམས་པའི་འོལ་བ་སྡུག་བསྔལ་བཞིན་། ། རྨོངས་གྱུར་ཉིད་ཀྱང་མཆི་མ་དང་ལྡན་གདོང་གིས་སྨྲས་། །,,"51. With her eyes filled with the tears of despondency, wretched like an osprey who has lost her young,--Gautamî abandoning all self-control wailed aloud,--she fainted, and with a weeping face exclaimed:"
151ab360da23465b99bbfa5137ee35cc,"gāda ca || 8.51 || 
mahormimanto mṛdavo ’sitāḥ śubhāḥ pṛthakpṛthaṅ406mūlaruhāḥ samudgatāḥ |praveritās407 te bhuvi tasya mūrdhajā narendramaulīpariveṣṭ",,རླབས་ཆེན་དང་ལྡན་འཇམ་ཞིང་དཀར་མིན་དགེ་བ་སྟེ་། ། སོ་སོ་སོ་སོར་རྩ་བ་ནས་འཁྲུངས་གྱེན་དུ་འཁྱིལ་། །དེ་ཡིད་བུ་སྐྱེས་ས་ལ་འཐོར་བ་དེ་རྣམས་ནི་། ། མི་དབང་དབུ་རྒྱན་ལ་ནི་ཡོངས་སུ་དཀྲི་བར་འོས་། །,,"52. ‘Beautiful, soft, black, and all in great waves, growing each from its own special root,--those hairs of his are tossed on the ground, worthy to be encircled by a royal diadem."
9ff2a7e2fd0d478eb0444e8dcb4cdd09,"akṣamāḥ || 8.52 || 
pralambabāhur mṛgarājavikramo maharṣabhākṣaḥ kanakojjvaladyutiḥ |viśālavakṣā ghanadundubhisvaras tathāvidho ’py āśramavās",,༼༧༽ཕྱག་ནི་རབ་འཕྱང་རི་དགས་རྒྱལ་པོའི་སྟོབས་མངའ་ཞིང་། ། ཁྱུ་མཆོག་ཆེན་པོའི་སྤྱན་ལྡན་གསེར་འབར་འོད་མངའ་བ་། །འབྲུག་དང་རྔ་ཡི་སྒྲ་ལྡན་སྐུ་སྟོད་རྣམ་པར་ཡངས་། ། དེ་ལྟར་གྱུར་ཀྱང་དཀའ་ཐུབ་གནས་སུ་གནས་པར་འོས་། །,,"53. ‘With his long arms and lion-gait, his bull-like eye, and his beauty bright like gold, his broad chest, and his voice deep as a drum or a cloud, should such a hero as this dwell in a hermitage?"
f8e31d41a6e74c9b87dacf6fac2371d1," arhati || 8.53 || 
abhāginī nūnam iyaṃ vasuṃdharā tam āryakarmāṇam anuttamaṃ patim408 |gatas tato ’sau guṇavān hi tādṛśo nṛpaḥ prajābhāgyaguṇaiḥ ",,སོར་མོ་ལེགས་སྐྱེས་འཇམ་ཞིང་དྲ་བས་འབྲེལ་པ་དང་། ། ལོང་བུ་མི་མངོན་པདམའི ༼༣༠བ༡༽རྩ་བ་ལྟར་འཇམ་ལ་། །དབུས་ན་འཁོར་ལོ་དང་བཅས་ཞབས་ནི་དེ་དག་གིས་། ། དྲང་སྲོང་རྣམས་ཀྱི་ནགས་མཐའི་ས་ལ་འགྲོ་འམ་ཅི་། །,,"54. ‘This earth is indeed unworthy as regards that peerless doer of noble actions, for such a virtuous hero has gone away from her,--it is the merits and virtues of the subjects which produce their king."
bd80b6734f9a40bbb71a3712551640cd,"asūyate || 8.54 || 
sujātajālāvatatāṅgulī mṛdū nigūḍhagulphau bisa409puṣpakomalau |vanāntabhūmiṃ kaṭhināṃ kathaṃ nu tau sacakramadhyau caraṇau g",,ཁང་བཟངས་ལོགས་ན་ཁྲི་དང་གདན་ལ་འོས་པ་སྟེ་། ། རིན་ཆེན་ན་བཟའ་ལྕི་མིན་ཙནདན་གྱིས་སྤྲས་ཤིང་། །དེ་ཡི་ལུས་ནི་མདངས་དང་ལྡན་པ་ནགས་དག་ཏུ་། ། གྲང་དང་དྲོ་དང ༼༢༽ཆུ་འོད་རྣམས་སུ་བསྐོར་རམ་ཅི་། །,,"55. ‘Those two feet of his, tender, with their beautiful web spread between the toes, with their ankles concealed, and soft like a blue lotus,--how can they, bearing a wheel marked in the middle, walk on the hard ground of the skirts of the forest?"
52315e5a992542ed8a7f84afdc524159,"iṣyataḥ || 8.55 || 
vimānapṛṣṭhe śayanāsanocitaṃ mahārhavastrāgurucandanārcitam |kathaṃ nu śītoṣṇajalāgameṣu tac charīram ojasvi vane b",,-,,"56. ‘That body, which deserves to sit or lie on the roof of a palace,--honoured with costly garments, aloes, and sandal-wood,--how will that manly body live in the woods, exposed to the attacks of the cold, the heat, and the rain?"
c3657dc315da4047a371080f083e2931,"viṣyati || 8.56 || 
kulena sattvena balena varcasā śrutena lakṣmyā vayasā ca garvitaḥ |pradātum evābhyucito410 na yācituṃ kathaṃ sa bhikṣāṃ parataś ",,རིགས་དང་གཟུགས་དང་སྟོབས་དང་སེམས་པ་དག་དང་ནི་། ། ཐོས་དང་ཕུན་སུམ་ཚོགས་དང་ན་ཚོད་ཀྱིས་ཁེངས་ཤིང་། །སློང་བར་མ་ཡིན་སྟེར་བ་ཉིད་དུ་མངོན་འོངས་པ་། ། དེ་ནི་ཕ་རོལ་དག་ལ་སློང་མོ་རྒྱུ་འམ་ཅི་། །,,"57. ‘He who was proud of his family, goodness, strength, energy, sacred learning, beauty, and youth,--who was ever ready to give, not to ask,--how will he go about begging alms from others?"
31ecdfa80c074c6bb551f4b4a81ee2a3,"riṣyati || 8.57 || 
śucau śayitvā śayane hiraṇmaye prabodhyamāno niśi tūryanisvanaiḥ |kathaṃ bata411 svapsyati so ’dya me vratī paṭaikadeśāntarite",,གསེར་ཁྲི་དང་ཞིང་གཟིམས་མལ་དག་ལ་གཟིམས་ནས་ནི་། ། ༼༣༽མཚན་མོ་སིལ་སྙན་སྒྲ་རྣམས་དག་གིས་རབ་སློང་བ་། །གོས་ཀྱི་ཕྱོགས་གཅིག་བར་ནས་ཡི་ལོགས་ལ་ནི་། ། བདག་གི་བརྟུལ་ཞུགས་ལྟན་དེ་དེ་རིང་ཇི་ལྟར་གཟིམས་། །,,"58. ‘He who, lying on a spotless golden bed, was awakened during the night by the concert of musical instruments,--how alas! will he, my ascetic, sleep to-day on the bare ground with only one rag of cloth interposed?’"
7b0ef77011f84b70bc65a44a77427ce0,"ahītale || 8.58 || 
imaṃ pralāpaṃ412 karuṇaṃ niśamya tā bhujaiḥ pariṣvajya parasparaṃ striyaḥ |vilocanebhyaḥ salilāni tatyajur madhūni puṣpebhya iver",,སྙིང་རྗེའི་སྨྲེ་སྔགས་རབ་ཏུ་ཟློས་པ་འདི་ཐོས་ནས་། ། བུད་མེད་དེ་རྣམས་ཕན་ཚུན་ལག་པས་ཡོངས་འཁྱུད་དེ་། །ལྗོན་ཤིང་གཡོས་ལས་མེ ༼༤༽ཏོག་ལས་ནི་སྦྲང་རྩི་བཞིན་། ། རྣམ་པར་ལྟ་བྱེད་དག་ནས་ཆུ་དག་འཐོར་བའོ་། །,,"59. Having heard this piteous lamentation, the women, embracing one another with their arms, rained the tears from their eyes, as the shaken creepers drop honey from their flowers."
0878ac38f1604504948e48c95e3baf22,"ā latāḥ || 8.59 || 
tato dharāyām apatad yaśodharā vicakravākeva rathāṅgasāhvayā |śanaiś ca tat tad vilalāpa viklavā muhur muhur gadgadarudd",(15c1)嫌責心359消除 熾然大苦息(2)躃地稱怨360歎 雙361輸鳥分乖,དེ་ནས་ངང་པ་མེད་པའི་ངང་མོ་བཞིན་དུ་ནི་། ། གྲགས་འཇིན་མ་ནི་ནོར་འཛིན་ས་ལ་འགྱེལ་གྱུར་ལ་། །རྣམ་པར་འཁྲུགས་ཤིང་ཡང་དང་ཡང་དུ་ལྡབ་ལྡིབ་ཀྱི་། ། སྐད་ཀྱིས་དེ་དང་དེ་དག་རྣམ་པར་སྨྲས་པའོ་། །,"629. And so she ceased her angry chiding, and allowed her great, consuming grief to smoulder. Thus prostrate on the ground she muttered out her sad complaints,  ’That the two ringed-birds (doves) should be divided!","60. Then Yasodharâ fell upon the ground, like the ruddy goose parted from her mate, and in utter bewilderment she slowly lamented, with her voice repeatedly stopped by sobs:"
a6daf0aa622d48be987233fe86ca8286,"yā girā || 8.60 || 
sa mām anāthāṃ sahadharmacāriṇīm apāsya dharmaṃ yadi kartum icchati |kuto ’sya dharmaḥ sahadharmacāriṇīṃ vinā tapo yaḥ paribhoktu",(3)我今失依怙 同法行生離(4)樂法捨同行 何處更求法,ཆོས་དང་ལྷན ༼༥༽ཅིག་སྤྱོད་པ་མགོན་མེད་ཁོ་མོ་ནི་། ། དེ་ཡིས་དོང་ནས་གལ་ཏེ་ཆོས་ནི་བྱེད་འདོད་ཅིང་། །ཆོས་དང་ལྷན་ཅིག་སྤྱོད་མ་དང་བྲལ་དཀའ་ཐུབ་གང་། ། ཡོངས་སུ་ལོངས་སྤྱོད་འདོད་འདིའི་ཆོས་ནི་ག་ལ་ཞིག་། །,"630. ’Now,’ she cried, ’my stay and my support is lost, between those once agreed in life (religious life), separation has sprung up! those who were at one (as to religion) are now divided, (let go their common action)! where shall I seek another mode of (religious) life?","61. ‘If he wishes to practise a religious life after abandoning me his lawful wife widowed,--where is his religion, who wishes to follow penance without his lawful wife to share it with him?"
3811638654ef408686bc09dd9f53447f,"icchati || 8.61 || 
śṛṇoti nūnaṃ sa na pūrvapārthivān mahāsudarśaprabhṛtīn pitāmahān |vanāni patnīsahitān upeyuṣas tathā hi413 dharmaṃ madṛte ",(5)古昔諸先勝 362大快見王等(6)斯皆夫妻倶 學道遊林野(7)而今捨於我 爲求何等法,སྔོན་གྱི་ས་སྐྱོང་རྣམས་དེས་ངེས་པར་མ་མཐོང་སྟེ་། ། ལེགས་མཐོང་ཆེན་པོ་ལ་སོགས་མེས་ཕོ་ཆེན ༼༦༽པོ་རྣམས་། །བདག་པོ་ལྡན་མ་དང་བཅས་ནགས་སུ་གཤེགས་གྱུར་ལ་། ། ཁོ་མོ་དང་བྲལ་ཆོས་བྱེད་འདོད་པ་དེ་ལྟར་ལྟོས་། །,"631. ’In olden days the former conquerors (Ginas?) greatly rejoiced to see their kingly retinue; these with their wives in company, in search of highest wisdom, roamed through groves and plains.632. ’And now, that he should have deserted me! and what is the religious state he seeks!","62. ‘He surely has never heard of the monarchs of olden times, his own ancestors, Mahâsudarsa and the rest,--how they went with their wives into the forest,--that he thus wishes to follow a religious life without me."
15ab122db7bf4a948a770103e6f4a000,"kīrṣati || 8.62 || 
makheṣu vā vedavidhānasatkṛtau na daṃpatī paśyati dīkṣitāv ubhau |samaṃ bubhukṣū parato ’pi tatphalaṃ tato ’sya jāto mayi dharm",(8)梵志祠祀典 夫妻必同行(9)同行法爲因 終則同受報(10)汝何獨法慳 棄我而隻遊,མཆོད་སྦྱིན་དུ་འམ་རིག་བྱེད་ཆོ་གས་འདུས་བྱས་ཤིང་། ། ཕོ་མོ་གཉིས་ལ་དབང་བསྐུར་དེ་ཡི་འབྲས་བུ་ནི་། །གཞན་དུ་མཉམ་བོར་ལོངས་སྤྱོད་འདོད་པ་མ་མཐོང་སྟེ་། ། དེ་ནས ༼༧༽བདག་ལ་འདི་ཡི་ཆོས་ལ་སེར་སྣ་སྐྱེས་། །,"the Brahman ritual respecting sacrifice, requires the wife to take part in the offering,633. ’And because they both share in the service they shall both receive a common reward hereafter! but you (O prince!) art niggard in your religious rites, driving me away, and wandering forth alone!","63. ‘He does not see that husband and wife are both consecrated in sacrifices, and both purified by the performance of the rites of the Veda, and both destined to enjoy the same results afterwards,--he therefore grudges me a share in his merit."
c8a932129fa646ebab19e1ceb18dc141,"atsaraḥ || 8.63 || 
dhruvaṃ sa jānan mama dharmavallabho manaḥ priyerṣyākalahaṃ414 muhur mithaḥ |sukhaṃ vibhīr mām apahāya rosaṇāṃ mahendraloke ’psaraso j",(11)或見我嫉惡 更求無嫉者(12)或當嫌薄我 更求淨天女,བདག་ཉིད་ལ་ནི་སྡུད་དང་ཕན་ཚུན་ཕྲག་དོག་ཅིང་། ། ཡང་ཡང་རྩོད་པར་ཆོས་འགའ་དེས་ནི་ངེས་པར་ཤེས་། །ཁྲོ་བ་ཁོ་མོ་སྤངས་ནས་དབང་ཆེན་འཇིག་རྟེན་དུ་། ། འཇིགས་མེད་ལྷ་མོ་ལས་ནི་དགའ་བ་ལེན་པར་འདོད་། །,"634. ’Is it that you saw me jealous, and so turned against me! that you now seek some one free from jealousy! or did you see some other cause to hate me, that you now seek to find a heaven-born nymph!","64. ‘Surely it must be that this fond lover of religion, knowing that my mind was secretly quarrelling even with my beloved, lightly and without fear has deserted me thus angry, in the hope to obtain heavenly nymphs in lndra’s world!"
0caeea7c1ef4417990ad01a62daa54d8,"hṛkṣati || 8.64 || 
iyaṃ tu cintā mama kīdṛśaṃ nu tā vapurguṇaṃ bibhrati tatra yoṣitaḥ |vane yadarthaṃ sa tapāṃsi tapyate śriyaṃ ca hitvā mama bhakt",(13)363爲何勝徳色 修習於苦行(14)以我薄命故 夫妻生別離,དེ་ལ་ལུས་ཀྱི་ཡོན་ཏན་བཟུང་བའི ༼༣༡ཨ༡༽བཙུན་མོ་དེ་། ། ཅི་འདྲ་ཞིག་གམ་འདི་ནི་བདག་གིས་བསམ་མནོ་སྟེ་། །བདག་གི་གུས་པ་ཉིད་དང་བུད་མེད་བོར་ནས་ནི་། ། ནགས་སུ་གང་ཕྱིར་དེས་ནི་དཀའ་ཐུབ་རྣམས་ལ་གདུང་། །,"635. ’But why should one excelling in every personal grace seek to practise self-denying austerities! is it that you despise a common lot with me, that variance rises in your breast against your wife!","65. ‘But what kind of a thought is this of mine? those women even there have the attributes which belong to bodies,--for whose sake he thus practises austerities in the forest, deserting his royal magnificence and my fond devotion."
3b086460334c4423a9c4a35646f36bef," eva ca || 8.65 || 
na khalv iyaṃ svargasukhāya me spṛhā na taj janasyātmavato ’pi durlabham |sa tu priyo mām iha vā paratra vā kathaṃ na jahyād iti me m",,ངེས་པར་བདག་གི་འདོད་འདི་མཐོ་རིས་བདེ་ཕྱིར་མིན་། ། སེམས་ལྡན་སྐྱེ་བོ་དེ་ནི་རྙེད་པར་དཀའ་བ་མིན་། །༼༢༽སྡུག་པ་དེས་ཀྱང་བདག་ལ་འདིའམ་གཞན་དུ་རུང་། ། གང་གིས་མ་སྤངས་ཞེས་ནི་བདག་གི་ཡིང་ལ་རེ་། །,,"66. ‘I have no such longing for the joy of heaven, nor is that hard for even common people to win if they are resolute; but my one desire is how he my beloved may never leave me either in this world or the next."
7661dff6d409498598ef8110d883d381,"orathaḥ || 8.66 || 
abhāginī yady aham āyatekṣaṇaṃ śucismitaṃ bhartur udīkṣituṃ mukham |na mandabhāgyo ’rhati rāhulo ’py ayaṃ kadācid aṅke parivarti",(15)364羅睺羅何故 不蒙於膝下(16)嗚呼不吉士 貎柔而心剛,གལ་ཏེ་བདག་ནི་ཇོ་བོའི་གཟིགས་བྱེད་ཡངས་པའི་ཞལ་། ། གཙང་ཞིང་བཞད་པ་གྱེན་དུ་བལྟ་བའི་སྐལ་མེད་ན་། །སྐལ་བ་དམན་པར་འོས་མིན་སྒྲ་གཅན་འཛིན་དེ་ཡང་། ། ཕ་ཡི་པང་ན ༼༣༽ཡོངས་སུ་གནས་པར་ནམ་ཞིག་འགྱུར་། །,"636. ’Why does not Rahula fondly repose upon your knee. Alas! alas! unlucky master! full of grace without, but hard (diamond) at heart!","67. ‘Even if I am unworthy to look on my husbands face with its long eyes and bright smile, still is this poor Râhula never to roll about in his father’s lap?"
456cbd833740413598c5e4470e3cdca5,"ṃ pituḥ || 8.67 || 
aho nṛśaṃsaṃ sukumāravarcasaḥ sudāruṇaṃ tasya manasvino manaḥ |kalapralāpaṃ dviṣato ’pi harṣaṇaṃ śiśuṃ sutaṃ yas tyajatīdṛśa",(17)勝族盛光榮 怨憎猶宗仰(18)又子生未孩 而能永棄捨,ཨཨེ་མ་ཡིང་མདའ་འདི་ཡི་ལུས་ནི་ཤིན་ཏུ་གཞོན་། ། ཡིད་ནི་མི་རྣམས་ཀྱིས་བསྔགས་ཤིན་ཏུ་སྲ་བ་སྟེ་། །ངག་གི་སྐད་གྲག་རབ་ཟོས་དགྲ་ཡང་དགའ་བ་ཡི་། ། བུ་ནི་བྱིས་པ་འདི་འདྲ་ཀྱེ་མ་སྤོང་བར་བྱེད་། །,"637. ’The glory and the pride of all your tribe, yet hating those who reverence you! O! can it be, you have turned your back for good (upon) your little child, scarce able yet to smile!","68. ‘Alas! the mind of that wise hero is terribly stern,--gentle as his beauty seems, it is pitilessly cruel,--who can desert of his own accord such an infant son with his inarticulate talk, one who would charm even an enemy."
228de351d4c44c108cb265d31e567651,"bata415 || 8.68 || 
mamāpi kāmaṃ hṛdayaṃ sudāruṇaṃ śilāmayaṃ vāpy ayaso ’pi416 vā kṛtam |anāthavac chrīrahite sukhocite vanaṃ gate bhartari yan n",(19)我亦無心365腸 夫棄遊山林(20)不能自泯沒 此則木石人,བདག་གི་འདོད་པའི་སེམས་ཀྱང་ཤིན་ཏུ་སྲ་བ ༼༤༽སྟེ་། ། རྡོ་ལས་གྱུར་རམ་ཡང་ན་ལྕགས་ལས་བྱས་པའམ་། །བདེར་འོས་ཇོ་བོ་དབལ་དོར་ནགས་སུ་སོང་བ་ལ་། ། མགོན་མེད་ལྡན་པ་གད་ཞིག་དུམ་བུར་མ་སོང་ངོ་། །,"638. ’My heart is gone! and all my strength! my lord has fled, to wander in the mountains! he cannot surely thus forget me! he is then but a man of wood or stone.’","69. ‘My heart too is certainly most stern, yea, made of rock or fashioned even of iron, which does not break when its lord is gone to the forest, deserted by his royal glory like an orphan,--he so well worthy of happiness.’"
ab8ab57fef2646ed84cd99f8c8f7144c,"dīryate || 8.69 || 
itīha devī patiśokamūrchitā ruroda dadhyau vilalāpa cāsakṛt |svabhāvadhīrāpi hi sā satī śucā dhṛtiṃ na sasmāra cakāra ",(21)言已心迷亂 或哭或狂言(22)或瞪視沈思 哽咽不自勝(23)惙惙氣殆盡 臥於塵土中,དེ་ལྷར་ལྷ་མོ་བདག་བོའི་མྱ་ངན་གྱིས་བརྒྱལ་ཏེ་། སེམས་ཤིང་རྣམ་ཟློས་ལན་ཅིག་མ་ཡིན་འདི་དུས་ལ་། ། རང་བཞིན་བརྟན་ཡང་དམ ༼༥༽བ་མོ་དེ་མྱ་ངན་གྱིས་། ། བརྟན་པ་དྲན་པ་མ་ཡིན་ངོ་ཚམ་བྱས་སོ་། །,"639. Thus having spoken, her mind was dulled and darkened, she muttered on, or spoke in wild mad words, or fancied that she saw strange sights, and sobbing past the power of self-restraint,640. Her breath grew less, and sinking thus, she fell asleep upon the dusty ground!","70. So the queen, fainting in her woe, wept and pondered and wailed aloud repeatedly,--self-possessed as she was by nature, yet in her distress she remembered not her fortitude and felt no shame."
6b8a3100011848629b57ce6640439481," hriyam || 8.70 || 
tatas tathā śokavilāpaviklavāṃ yaśodharāṃ prekṣya vasuṃdharāgatām |mahāravindair iva vṛṣṭitāḍitair mukhaiḥ sabāṣpair417 vanitā v",(24)諸餘婇女衆 見生悲痛心(25)猶如盛蓮花 風雹摧令萎,དེ་ནས་དེ་ལྟར་མྱ་ངན་གྱིས་སྨྲ་རྣམ་འཁྲུགས་པའི་། ། གྲགས་འཛིན་མ་ནི་ས་ལ་འགྱེལ་བ་མཐོང་ནས་ནི་། །ཆར་གྱིས་བཏང་བས་པདམ་ཆེན་པོ་བཞིན་དུ་ནི་། ། མཆི་བཅས་གདོང་གིས་བུད་མེད་རྣམས་ནི་ཆོ་ངེས་འདེབས་། །,"The palace ladies seeing this, were wrung with heartfelt sorrow,641. Just as the full-blown lily, struck by the wind and hail, is broken down and withered.","71. Seeing Yasodharâ thus bewildered with her wild utterances of grief and fallen on the ground, all the women cried out with their faces streaming with tears like large lotuses beaten by the rain."
