id,P002011
89dad93180fc44aca590250bb4533735,"""The Causes of the River""2381/16recto1 /// .. taḥ tasya sthavireṇovavādo dattaḥ tena lauki(k). + + + + ///2 /// sa nottari vyāyamati yāvat sthavireṇocyate vatsa vyā(yama) ///3 /// + .. yāvat saṃprasthitaḥ tataḥ sthavireṇa paṃca vaṇikchatā(ni) + ///4 /// + (ma)nasikāro jataḥ ///verso1 /// + + + cch. ti sa uvāca bhagini tathāgatena śikṣā prajña(ptā) ///2 /// (yā)van nadīmadhye sā strī ārabdhā nimajjituṃ bhikṣuś cintaya .. ///3 /// . s(a)kṛdagāmi srotāpanno vā yāvan nadīm uttīrya sa .. ś. ///4 /// (te)na yujyatā ghaṭatā vyāyamata · + + + + ///"
22d81f3b09cc415fbbd594a69a3b1d20,"Aśokāvadāna, not yet identified2378/41Aa /// .. + + + .. + + + + ///b /// n drṣṭvā bhītaḥ tataḥ .. ///c /// hasrikā sthavir. ///d /// .. sa yāvat. .e .. + ///Ba /// t. y. v. d. + + + ///b /// naivaiha ātmāna .i + ///c /// paguptasakaāśe (s)th. ///d /// .. .. .i .. .i .i .. .. ///"
9f945e37c813474d862c1d4c0b4c4f4d,"Aśokāvadāna, not yet identified2379/61Aa /// .. . o rājānam anekaprakāraṃ ///b /// ṭārāmaṃ gatvā yasasastha ///c /// ubhayato bhāgavimuktā .. ///d /// .. .i .. .. .. .. .ī y. + + ///Ba /// pātrāṇy ākāś. n. p. .. + ///b /// ddhyaṃ gulaprajño 'pi māṭṛgrā .. ///c /// .. . o bhagavatā pradeśādhyuṣi ///"
4011c70695d14a37b318ffff72c48c4f,"Aśokāvadāna, not yet identified2379/65nAa /// .. taṃ tamo yady api ti na kṛtsnam* .. ///Ba /// .. vat sthaviro yaśaḥ sthavirāna .. ///b /// + .. + + + + + + + + + + ///"
5ef26ef948914a70a0b707d98b8c165b,"Aśokāvadāna, not yet identified2379/65rAa /// .. hakathā saṃbhe ///b /// .. c ca nilo .. la ///c /// + + .. + .. + + ///Ba /// + kkuṭārā .i .. ///b /// .. se anupa .i ///"
667733a8d176426589f192ddbbb1d5b3,"Aśokāvadāna, not yet identified2379/50Aa /// + + .. .. .. .. .. .. .c. .. .. + + + ///b /// .. saṃjñā sa uvāca kariṣyāmi sthavira + ///c /// .. payati sa brāhmaṃ puṇyaṃ pras(a)v. + ///d /// + .. yaṃ nirgacchati sa tasya bhikṣoḥ pā(dau) ///e /// + .ā .i .. .e .. thivīpradeśe .. .. + ///Ba /// + + .. .. + + + y. ti bhikṣu .. ///b /// + d ācāryo vaiyāpatyaṃ kariṣyati t. ///c /// yāvac chalākā kṣiptā : kṛtakaraṇī .. ///d /// kṣubhir adhyiṣyate tathāgatasrāvakasaṃ .. ///e /// +.e .. ..ṃ .. .. .. y. c. + + + ///"
08940345110a4fcaa9903eb7a3607733,"Aśokāvadāna, not yet identified2378/38Aa /// .. y. .. .u .. ///b /// .. guhyaṃ drṣṭvā ///c /// vetarīye ///d /// kāśyapo bhikṣ. ///Ba /// .. ḥ śikṣā sa ///b /// parinikṣa ///c /// .. viśati ta .. ///d /// .y. mi tvayā ś. ///"
ba5f5cd673fd4968b740f4dc6e0096b7,Aśokamukhanāgavinayapariccheda2379/44recto1 /// + śrūyate varṣaśataparinirvṛte bha ° gavati buddhe . pāṭaliputre nagare .. a .. ko nāma rājā babhūva · caturbhāgacakkravartī tena dhanahetoḥ paṃca + + ///2 /// (anu)pūrvveṇa mahāsamudram anuprā ° ptā. maṇikanakarauatavaljravaiḍūryasaṃkhaśilāpravāḍabahuratnapotaḥ samudānītaḥ sa āgaceh. + ///3 /// (a)nupūrveṇa pāṭalīputraṃ naga ° ram anuprāptāḥ rājñā aśokena śrutaṃ vaṇijām abhyāgamanaṃ tato rājā idam uvāca. ‖ tṛṇair hutāśo d. ///4 /// (a)tṛptapūrvaṃ hi jagat ṣaḍindri ° yaiḥ ‖ tasya lābhahetor buddhir utpannā · arthakaraṇe niṣīdiṣyāmi · prabhūtadhanārthāya · tataḥ a + ///5 /// + manojñavidhūpitā⟨ḥ⟩ puṣkiri ° ṇya. himasalilasaṃpūrṇāḥ sphaṭikavālikā⟨ḥ⟩ sadṛśā. utpalapadmakumudapuṃḍarīkasaṃcchādit(ā) .. ///verso1 /// + madhuranirnāditaramyam* vīṇā ° veṇupaṇavasughoṣakamṛdaṃgapaṭahakharamukhiśaṃkhaduṃdubhinirnāditāḥ amātyanaigamajanapadāḥ .. ///2 /// + .. : kautūhalāt saṃnipatitāḥ ° maṇimuktivaiḍūryaśaṃkhaśilāpravāḍalohitamuktimusāragalvārkacaṃdrakāntendranīlaratnaviśe(ṣ). + ///3 /// (sam)īpam upagatāni · sarve ° ekaśāṭakena nagnās tiṣṭhaṃti · ‖ rājā prāha . kim idaṃ bh. magnā vaṇijaḥ prāhuḥ deva vilupt(a)ḥ + ///4 /// + .. madhyagatā nāgair viluptā⟨ḥ⟩ sma ° iti · ‖ rājā praha ‖ kim atrāsmākaṃ prāptakālam* vaṇijaḥ prāhur devena parimargaṇīya + + ///5 /// (in)d(ra)m uvāca · ācārya kim asmā ° bhir idānīṃ karāṇīyam iti · ‖ ind(r)a uvāca · ‖ mahārāja tāmralekhaṃ likhāpayitvā mahāsa(mudre) + ///
3e9cc256f450435f98954f5f51cd4dc6,Fragments of an early commentaryBMSC II 249–2542373/1/1Aw /// + + + + + payati tanmūlatvāt* · śrutvārhe dharmadānaṃ mahābhogasaṃ varttanīkaṃ dānam iti pravarttate d(ā)ne · mahāviṣayatvāt* ·x /// + + + .uk. vipākaṃ dharmadānaṃ paribhogaviśeṣat* dharmadānaṃ vinīvaraṇamānasaḥ śruṇoti kāyamanasaḥ sukhopadhānāt*y /// .. m utpādayataḥ anunayapratighaṃ asādhāraṇaphalatvāt* · pañca sādhāraṇam āmiṣadānaphalaṃ dharmadānaphalam asādhāraṇaṃ ◊ agraphalaz /// lanivarttakaṃ dharmmadānaṃ punaḥ amṛtatvavimuktīphalam iti · ‖ ❀ lavaṇapalopamam* yo bhikṣavaḥ evaṃ vadeyā yathā yathā karmaB1 /// .. yathā yatheti yena samudraparvvatanavānagarajanapadādiṣu deśeṣu yad yat karmaṃ kṛtaṃ kuśalam akuśalaṃ vā ◊ sa teṣv eva deseṣu2 /// ryyāvakāśo na bhavati ◊ taddeśagamanavigamād iti · kāla iti · yena hemantagṛṣme varṣā rātrabālavṛddhayuvakāle karmmaṃ 3 /// + + + .i evaṃ sati brāhmacaryyavāso na prajñāyati tatkālapratikṣaṇaviniyamād iti · avasthād iti yena devabhūtena4 /// + + + + varanṛpacaṃḍālabrāhmaṇakṣatriyavaiśyaśudrastrīpuruṣavipuruṣāvasthe .. .. .. ṃ + .. + + bhūta eva prati
589d1cb0b0f44a8987335d99ae348145,2373/1/3A1 /// + + (pa)r(i)hārārtham evam āheti · apare sa bhikṣuḥ devadattapakṣe ◊ abhijñālābh. ///2 /// + + + paryyāyam abhidhātte yathā vairaṃjasya brāhmaṇasya ◊ asty eṣa brāhmaṇ. + + ///3 /// + k(e)n(a)eid eva paryyāyeneti ◊ tatra sarvacetaseti tasya santānam. + + + + + ///4 /// v. sti yas tasyā ya dvāraḥ prabhavo mūlaṃ ◊ tad upacchin. .. + + + + + + + ///5 /// .i prāptaṃ bhagavatā tṛbhiḥ pudgalaiḥ yad ānandaḥ pari .i .. + + + + + + + + ///B1 /// .. saṃkleśavyavadānam aha ◊ apare ye prathamena trikena nā + + + + + + + + ///2 /// na tirthiyā bhagavantam anubaddhā āmiṣalābhā śayaṃ saṃvibhāgī śr. + + + + ///3 /// + + vipannatvāc ca durāgatāgattvāc ca apriyaḥ bhagavataḥ avaṇṇaṃ bhāṣ. + + + ///4 /// + + māṇavaḥ śiṣya prativacanaṃ karoti ◊ nirasravas tasya na eṣa doṣaḥ pū(r)vavat* ///
5d2ef3df745644d7a2167af2c5775e2f,2373/1/4A1 /// + bhāvanābhiniveśavighātārthaṃ pṛcchati paśyatha kaḥ kasyopa2 /// + n. ti pṛcchati · aparaḥ kalpaḥ iha dṛṣṭaṃ aśiṣyeṇapi ca3 /// (b)uddhir utpānnā śiṣyaśāsakayoḥ kaḥ prativiśiṣta iti buddho4 /// .. se kim prayojanam iti tatraiva hy etad uktaṃ | kāmeṣu nābhigṛ5 /// kathamu◊papad(y)ed iti buddhapratyekabuddhaśrāvakānām i(t)iB1 /// to tāṃ bhūmīm avatāritaḥ yenasya pratibhāti yenasya pratibhā2 /// .. ṇṭhāpiyati evam anavabhāsena visthito pracārata iti3 /// .. cchāyevānapagāminīti ◊ na me ācariyo asti arāḷāca4 /// + + ptaloke tamapaṃmṛṣātiḥ yo atmanaḥ śīlavratāni jantuḥ5 /// + kham āhā taṃ ca syānānibhojanām* na cāyaṃ kāyo yuṣmāka ..
628b5a6084734c639d8966fd3806da97,2373/4Aa /// van* ta evādhipateyaṃ skandh. ///b /// .i .titi | ucyate ābhidharmmi ///c /// + + + + + + + l. .. .ā + .a ///Ba /// + + + + + + + ābh(ā)va + ///b /// saṃjñāvyāpārāparihārārtham i ///c /// ti avyāvadhyaparamā i(t)i ///
c01bdde0efe64750b4b67b8476d65b60,2373/7Aa /// ha ◊ tṛṣṇāpratityaparyye ///b /// .. .. .. .. tvagvekā .. ///c /// + + + + + .. .. + + ///Ba /// + + .. + .r. ma ev. ///b /// mānaḥ duḥkhena viśleṣ. ///c /// (tṛ)ṣṇā evaṃ vedānapra ◊ .. ///
641aa3a0b2af4247a0685267851a72ab,"Fragment of a collection of Buddhist legends, reference to king HuviṣkaBMSC II 255–2682378/9; fol. (x)21 recto1 + + + .. bhuj. nt. y. n. mm. māḥ ///2 parigatam paśyanti lokattrayaṃ ◯ ///3 rggeṇa vinivarttitapratijño māṭharaḥ ///verso1 .bh.r āhāro bbhyavaharttavya iti | 7 ‖ ❀ ///2 yānasamprasthito huveṣko nā ◯ ///3 .. .i .i tayoś ca saṃbhaṣam pra .i ///"
3ab8d8bdf75f487d900b6f7087a07943,2378/49A1 /// s. stuḥ buddhis ta .c + + ///2 /// y. titavyam iti ‖ l ‖ ❀ ‖ .. ///3 /// .. .. b. ddhaṃ vayāsicsya kṣudhito s.iṃ ///B1 /// .. .y. dātu tayo svayoga .. ///2 /// sthānaṃ mokṣaṃ ca paṇḍita .. .. .. ṃ3 /// + + .ā tasya pāraṃ + + + ///
4d56b74679a34014ae40de2fc04f5057,"Mīmāṃsaka fragmentsBMSC II 269–2862382/132, 2382/130, 2382/91recto1 /// + + + + + + .. .. .r. .. śabdaprayogāt prāg anyathā buddhir asti yat pū(r)vvaśabdaniveśa⟨ḥ⟩ syān na cāgnihottrādayo narthakāḥ syur nnaitad asti tair vyavahārābhāvaprasaṅgā na hy anarthakair vy. /// + + .. rvvakaḥ saṃbandho dṛṣṭo naivam agnihottrādiṣv agni ///2 /// + + + .r./.u tv. saṃgītim antareṇa samud⟨ā⟩yārthapratyābhāvaprasaṃgāc chaśaviṣāṇādiṣu saṃgītya vināvayavārthapratī - - tyapekṣaḥ samudā⟪yā⟫rthapratyayo dṛṣṭo s. /// + .. vad asadarthā avayavānām apratītārtha .e + ///3 /// rthāḥ pratyayo ◯ nopapadyate tathānavasthānād eta⟪d a⟫pi dūṣaṇam eva kṛtakatve sati saṃbandhasyāpi kṛtakatvenānā - - - vasthānaprasaṅgād iti karye pi + /// rthāḥ tattra saṃgītyā vinā samudāyā .. + + + + ///4 /// syād apratītā ◯ rtho vā sa ⟪ya⟫dy apratītārtho na tena samayaḥ śakyaḥ kartum atha pratītārthaḥ so pi nāntareṇa samayaṃ pratītārtha iti tasyāpi yena .. + + + /// .. .. samayaḥ kṛyate sa pratīr.o .ā .. + + + + + ///5 /// + .ī .ārthaḥ pratipattavya uttarasyārthāpratītau pūrvvasya samayo na prakalpate etair eva hetubhiḥ saṃbandhanityatā veditavyā ratnarautāvat saṃbandhakaraṇ. + + + + + /// + .. vat prasaṅgaḥ tattrāva ..ṃ + + + + + + + + ///6 /// + + + tiṣedhaty aparārthaprayo⟪ga⟫prasaṃgād iti tathā saṃbandhasyāpi kāryatvaṃ pratiṣedhayati · na hy asati svābhāvike saṃbandhe parārthaprayoga upa + + + + + /// /// + + tyo pi yathā śabda + + + + + + + + + ///7 /// + (n)ityārthaḥ na ca jātir anityateti kasyacid darśanaṃ sā hi yeṣāṃ vā naivāstīti darśanaṃ yathā saṃkhyaśākyānāṃ yeṣāṃ vā satī nityā yathā vaiśeṣikāṇāṃ nanu + + + + + /// + + + + + + n. .y. + + + + + + + + + ///verso1 /// + kiñcid ucya - te · naiṣa doṣo naitaj jāter abhāvaḥ pratipādanaparaṃ kin tarhi na jātir anityety etad darśanam astīty evaṃ param etatvaṃnveṣapakṣa evāsti jāte .. + + + /// + + tun. cāsya a + + + + + + + + + ///2 /// + + vate paraṃ vyāmohayantaḥ tasmād asti jātir nnityā ceti ·‖ attra pūrvvapakṣe bhyupagamamāttram adoṣam anyat sarvvaṃ doṣavad ity arthaḥ yathā na sarvvaṃ do + + + + /// + tvā jātiḥ pratyakṣ. + + + + + + + + + ///3 /// + + .. raṇādakapilaprabhṛtayo vedasya prāmāṇyam icchaṃti na prayojanaṃ · upapa⟨t⟩tyā na hi prāmāṇye siddhe vedasya sarvvattraividyavṛddher abhyupagate kiṃci + + + /// + sarvvapratiṣiddhatv. + + + + + + + + + ///4 /// + .upapa ◯ ttiprāmāṇye sambhavati nityatvād iti dṛṣṭāntābhāvāt kiṃ hi nityaṃ pramāṇaṃ dṛṣṭaṃ viparyaye ca dṛṣṭāntābhāvo viruddhatvāt pratyakṣaṃ hi s. .y. .. + + /// .. tvād iti tad yuktaṃ nopap. .. + + + + + ///5 /// .. ti nityatvā ◯ d apramāṇaṃ veda prāpnoti na ca nityatvaṃ parapakṣe siddham anityatvahetubhāvād anityo vedaḥ pada - - - samudāyatvāt* rāmāyaṇādi + /// .. dṛṣṭaṃ nityaṃ ca na kiñcit pramāṇaṃ dṛṣṭam. + + + ///6 /// .. .ām etat samānaṃ saṃpadyate · te hi hy abhyupagamamāttreṇa śaknuvaṃti vaktuṃ nityaṃ saṃkhyādir iti tattra bhavadbhir vvayaṃ abhyupaga - ntavyaṃ yadi - vā nityā api sāṃkhyādayo .. /// .. mamāttreṇocyate nivartyānāṃ sāṃkhyādīn. + + + ///7 /// + + + + + .i tattra yadi na pramāṇasāṃkhyādaya ity ucyaṃte yathā te nityā na ca pramāṇam evaṃ vedo pi atha pramāṇaṃ te pīty ucyate tathā sati dvayoḥ pramāṇayo(ḥ) /// + + (n)ityatvasyāvyabhicāra iti te pi pramāṇam i .. ///"
d421bd58ebb64383b8187d326556307e,"JyotiṣkāvadānaBMSC II 287–3022382/254, 2382/125, 2382/118, 2382/uf8/4c, 2382/uf19/5b; fol. (222) recto1 /// .. sya bhagavatā subhadrasya gṛhapate patnī vyākṛta putraṃ janayiṣyati kulam udyotayi + + + + + + ṣīṃ śriyaṃ pratyanubhaviṣyati mama śā .. .. pravrajya .. ///2 /// + + .. tīti · sā ca mṛtā kālagatā śītavanaṃ śmaśānam abhinirhṛtā mā haiva bhagava + + + + + + thaṃ syād iti kṣatṛyadārako gāthāṃ bhāṣate ‖ sa .. + ///3 /// + + + lā sanagā nabho vrajet* mahoda ◯ dhīnāṃ udakaṃ kṣayaṃ vrajet* maharṣay. + + + .ābhidhāyin. iti sa brā .. + + + + + + + + ///4 /// + + .. naṃ śmaśānaṃ gacchāmo vayasya ◯ .. .a .ḥ tau saṃprasthitau bhagavāṃ .. + .. .ṛhān nirgataḥ adrākṣīt kṣatṛy. + + + + + + + + + ///5 /// + .. anuddhato vigatakutūhalo munir ya .. + + + + .. noghasaṃvṛtaḥ asaṃśayaṃ paragaṇa .. .imardano nadiṣyate .. .. .. tinādam u .. + ///6 /// + .. .āḥ pravāṃti vātā himapaṃkaśitalāḥ .. + + + ..ṃ bahavo divaukasā ni .. + .. ṃ śākyamuner vikurvitam iti. rājñā biṃbis. ///verso1 /// + .. + .. teḥ patnī vyākṛtāḥ putraṃ janayiṣyati .. + + + + yiṣyati divya · mānuṣāṃ + + pratyanubhaviṣyati mama śāsan. pravrajya s. + ///2 /// + ṣyaīti sā ca mṛtā kālagatā śītavanaṃ .. + + + + .. rhṛtā bhagavāṃs ca saśrāvakasaṃghaḥ śītavanaṃ śmaśānaṃ saṃprasthita iti śrutvā ca pu + + ///3 /// + + + ..ṃ śmaśānaṃ gacchati nūnaṃ bhaga .. ◯ .u .. .rasya gṛhapateḥ patnīmāgamya mahān vaineyakāryaṃ kartukāmo bha + + + + + + + + + + ///4 /// + + + + .. gṛhāṃ nirgantum ārabdho drākṣī ◯ t* kṣatryadārako rājānaṃ māgadhaṃ śretṇyaṃ biṃbisāraṃ dūrād eva dṛṣṭvā ca punar gā + + + + + + + + + ///5 /// + + + . . gṛhāt sabāndhavaḥ pravarttate me hṛdi niścitā matir mahājanasyābhyudayo bhaviṣyatīti janakāyena bhagavaṃtaṃ dṛṣṭvā v. v. r. m. nupradatta. bh. + ///6 /// .r. .th. bhagavaṃtaṃ smitonmukhaṃ dṛṣṭ.ā saṃlakṣayaṃti yathā śramaṇo gautamaḥ smitonmukho mahājanamadhy.. .r. + + .ūnam ayaṃ satvo na kālagataḥ tais s.bhadro gṛhapa ///"
c766c9a10ada401e9f5dd5af3d212e2b,"2382/56, 2381/uf2/3d, 2381/196a; fol. (22)3 recto1 + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + .. ti | te kathayaṃti gṛhapate vayaṃ samāptaśikṣā tvam eva jñāsyasīti | sa tāṃ patnī ci2 + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + .. ṭitaḥ padmaṃ prādurbhūtaṃ | tasya coparipadmakarṇkāyāṃ kumāro niṣaṃṇo bhirūpo3 + + + + + + + + + + + + + + + + + + (◯) + + + + + + + + + + + .. tāni | nirgrantha nihatamadamānaprabhāvāḥ saṃvṛttāḥ tatra bhagavāṃ subhadraṃ gṛha4 + + + + + + + + + + + + + ṇa kumāra ◯ mi + + + + .th. + .ukham avalokayitum ārabdhaḥ te kathayaṃti gṛhapate yadi prajvalitām etāṃ pravekṣyasi sarve5 ṇa sarvaṃ na bha .. + + + + + + + .. hṇāti | tatra bhagavāṃ jīvaka. kumārabhṛtyam āmaṃtrayate gṛhāṇa jīvaka kumāram iti | sa saṃlakṣayaty asthānam anavakāśo yad bhagavā6 mām asthāne .i + + + + + + + + + nirviśaṃkena citā vagāhya gṛhītaḥ vigāhatas tasya jinājñayā citāṃ pragṛhṇataś cāgnigataṃ kumāraṃ jinaprabhāvo mahato hutāśa verso1 kṣaṇena jāto himapaṃkaśīt. l. + + + gavāṃ jīvakaṃ kumārabhṛtam idam avocat* jīvaka māsi kṣatamupahato veti | sa kathayati rājakule haṃ2 bhadanta jāto rājakule v. d.o .ā.ijā + + .. śīrṣacandanasyāpīdṛśaṃ śaityaṃ yathā bhagavatādhiṣṭhitāyāś citāyāṃs tatra bhagavāṃ subhadraṃ gṛhapatem āmaṃtrayate | gṛhāṇedānīṃ gṛha3 .. .e + + + + + + + + + + + + + .. s tathāpi ◯ na saṃ + + + + .. .. rg. n.ā nām eva mukhaṃ vyavalokayati | te kathayaṃti gṛhapaterayaṃ kumāro tīva mandabhāgyo yo hi4 + + + + + + + + + + + + + + + + + + (◯) + + + + + + + + + + + + . . g. ham uddāyādaṃ bhavati taṃ ca prāṇair viyujyasa iti nāsty ātmasamaṃ premeti ‖ tenāasau5 + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + .. tena sasaṃbhrameṇa hastau saṃprasārya gṛhītaḥ tataḥ samaṃtato nirīkṣya kathaya6 + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + ..ḥ tasmād bhavatu dāraka jyotiṣka iti nāma · tasya jyotiṣka iti nāmadheya vyavasthāpi⟪taṃ⟫ |"
dd51bf1af73d49fd8a8baa105628c308,"2382/146/4a, 2381/uf1/1b; fol. 230 recto2 .. .. ///3 tasmād gṛhād anta.h. + + + + + + + + + + + + ◯ va. yāvat saptavārān anta ///4 hartum anyam upāyaṃ kar. + + + + + + + + ◯ prayuktā gaccha jyoti ///5 yā prāsādatalagatāy. + + + + + + + + + + + + + .. k.aḥ jyotiṣkeṇ. ///6 yāvat prabhātā raj. .. ///verso1 mam upekṣyata iti te ///2 nāma pitā dhārmiko ///3 ti | gacchāmi pravrajā ///4 kkrāntaḥ upasaṃkkram. ///5 vr. j.ā m. p. s.ṃ ///"
139a2876bb704227a81d6ddf989bcb43,Poetical texts
f15b631aae2e4abf8763c550f6522e58,Buddhastotras by MātṛceṭaBMSC II 305–312
0442c51d409c43d9b7a356953431df03,Prasādapratibhodbhava 99c-111b (here 101a–112d)2380/19recto1 /// kāritvāt sarvapr. ṇabhṛtām asi · priyas tvam up. ///2 /// mā vāgrūpasau .. vat* 102 dhanyaḥ sarvārth. + + ///3 /// .. rako maṃdagām. nāṃ · niyoktā dhūri daṃ .ā .āṃ + + ///4 /// + ḥ 105 vyavas.āneṣu kāruṇyaṃ .. .. .. hi+ + ///verso1 /// .. tvam upakār. tvān mātāpitror yad. ṣy. t. .. + ///2 /// taṭasthānāṃ prākāratvam upāgataḥ · loka .v. + ///3 /// .. m upabhogeṣu vṛttayaḥ 110 dharmasaṃbho .. + ///4 /// .y. m idaṃ kṛtaṃ · avismitāṃ vismitavat spṛhayaṃt. .. ///
416b302a207a438faac013341b6747cc,Prasādapratibhodbhava 136b-143d2383/76Av /// + + + rm. svārtham ev. tu + + ///w /// + + .. .. to māramāyā .i ///x /// + yadi saṃcāriṇo dharmā .. ///y /// payann iva · ‖ cirāya .. + + ///z /// .āpi satveṣu ya + + + + + ///
dbac70dde5cf41e2b1d3d5774f341663,Varṇāhvarṇa 2.34c-43b2382/uf18/1b recto1 /// + kṣemāvibhāhā + + ///2 /// m.ḥ ‖ nirdhautamal. ///3 /// .āya śunyatābhā .i ///4 /// + tase .. .. .. + ///verso1 /// .āṃ darśani .. .. + ///2 /// tt. rair buddhadharmaiḥ vai ///3 /// rmair anuttaraiḥ bhā .i ///4 /// - - - - - rm. + ///
8100b53964e34a81b8a131715448c2ee,Varṇāhavarṇa 2.43a–55c2382/172rectoa /// + .. kāntavyavadānatvān m. + ///b /// .. .o .. ya te namaḥ ‖ sukhaduḥkhai ///c /// + + + ..ṃ .o .. .. .. .. .. + ///versoa /// .yābh. y. g. n. bh. dr. .ā .dh. ///b /// d. pahāriṇe apadāyā ///
6ad4898dca8746e28a8744b03c39da7a,Varṇārhavarṇa 6.29c–40d and 8.1a–c2382/276; fol. 19recto1 + + .. vīm anuyāsyaṃti katham ekāṃśavādinaḥ ‖ idam. + + ///2 na prakāśāndhakārayauḥ prakṛṣṭam antaraṃ yadvat tvadvād. + + ///3 vāgvastumāttram evāsāv ayaṃ padapadārthavān* vyākhy. + + ///4 tvadvādaparavādayau ‖ asaṃpradhāryam evaitad bhavamokṣā .t. ///verso1 tad eva jina .. .. .v. tvadvādaparavādayau ‖ ihaikāntayathātatvaṃ mau ///2 ntāntarāyikaḥ vimātratāstu kāto nyā tvadvādaparavādayau + + ///3 pās te sarve idam ekaṃ subhāṣitaṃ dhṛtaṃ balābalaṃ te tva + + + + ///4 + .ā cit karha cid yena yānti vikkrāntagāminaḥ tū + + + + + ///
95ccc0420c924edcafe011c85caeccbf,Varṇārhavarṇa 8.16c–28d2381/4; fol. (21)recto1 /// .āyana śrīmān ṛjur vivṛta añjasaḥ ‖ a+ ///2 /// misaṃkulāt* akliṣṭāṣṭāṃgasaṃpanne .lā .. ///3 /// | saddharmābharaṇaiḥ śubhrair bhrājiṣṇubhir a .. ///4 /// .. .ai .. .ai .ītās traṣṭiṃ nirāmiṣāṃ‖ ni .. ///verso1 /// + + + .. kṛtā abhiṣiktā mahāyāne yau ///2 /// tsnam āliṃgyeva jagat sthitaḥ ahaṃ va ity anā ///3 /// para: ‖ nāthās tvaṃ sarvasatvānāṃ sāmānyau ///4 /// .āya sānāthyam antaprāpto pi gacchati · .. ///
f9092697a274477e8862cf07330f0bea,Varṇāhavarṇa 9.10a–21d2382/142; fol. (23)recto1 /// + + .t. + + .bh. + + syād aprameyaupakāriṇi : parā + + + ///2 /// + + + .r. n te jagaddhitasukhāvahaṃ ‖ buddhaniśvās. + + + + ///3 /// + .u .dh. .. śvāsavijitāḥ apāsya viṣayāṃ divyan.. + + + + ///4 /// .. .. .. sarve tvām upajīvaṃti saṃto vṛṣṭim iva pra + + + ///verso1 /// + + .. yathārūpo hitāśay.ḥ ‖ manaurathānām api tā bhūm. + ///2 /// d. pakārarasajñatāṃ tāvakās te bhaviṣyanti dharmadāyādab. + ///3 /// + + .t. vā śāsanaṃ ‖ yasmā tu navagacchanti sphuṭā mareṇa vai + ///4 /// + + + .. ṅ.. .. .. hāprapā .. ndhakāraparitāpānubhāvin. ///
39e545dec3a94132b800ce4162c381ae,"Varṇāhavarṇa 1.18d–27b2382/192a, fol. 312recto2 + + + + + + y.ḥ m. ///3 cid evāvalaṃbate ‖ ///4 hānadya sravaṃtyo nava .. ///5 tha saiva na saṃpradhā .. ///verso1 sakalā śaśiprabhā .r. ///2 saṃpado munīndrava .ṇ. ///3 raṃ mārgo nirdvaṃdva svarbh. ///"
6cc1063201c44354a4a7cf599b0f3526,"Varṇāhavarṇa 3.8b–18d2382/261, 2382/200a, 2382/uf1/4arecto2 /// + + + + + r. tv. ṣā · lakṣaṇānuc. + + 3 /// + n d. vākara ivāparaḥ ‖ s. rve sarvādhva4 /// dh. rmāṇāṃ sākṣarākṣare na .e vyāhanyate bu5 /// svairaṃ te sarvam ṛdhyati ‖ na .e .ā .o .iverso1 /// + + .. ktayaḥ sahetupratyavasthānā2 /// + .. .. thāvaiṣiṇāparaḥ | sutiraskṛta3 /// .okaṃ sūdvaidham api niścitaṃ sugaṃbhīra4 /// + .. g. .. .. hir. ṇ. yī .. + + +"
4e0931a8bad848f2836142473d0548b6,Varṇārhavarṇa 3.11b–21a2383/98arectoa /// .. kṣare ‖ .. .. .. + + + ///b /// .. kiṃ cit kuśalaṃ kuśalā ///c /// + + .. danānātvā sā .. + ///versoa /// iva dharmāṇāṃ niryāṇā ///b /// nāṃ · vimu .ir iva ś. + + ///
7287321ce0174c4b90474216bcde0d72,Āryasūra’s JātakamālāBMSC II 313–322
